Target Gene Symbol,condition,n_sgrnas,gene_zscore,empirical_pvalue,FDR
MRPS6,Brunello A375,4,-5.506901863333539,1.991943182000228e-23,3.9508455524019775e-22
MRPS7,Brunello A375,4,-5.342391407430811,6.883070667173654e-21,1.2261058929898548e-19
MRPS9,Brunello A375,4,-5.836706252006756,4.585730551478397e-29,1.0732363313167551e-27
MRPS9-AS1,Brunello A375,1,-2.253561154769645,0.015918037637996922,0.08667644362631875
MTCH1,Brunello A375,4,0.7347483967639052,0.24934752372583505,0.4288002409211497
MTBP,Brunello A375,3,-5.0774269283384665,3.5030739656648114e-17,5.610851187807703e-16
MTARC2,Brunello A375,4,-0.9095794428099225,0.18790901882660166,0.3928491806376883
MTARC1,Brunello A375,3,-0.3220208589256232,0.3633526422755797,0.46960941657459254
MTAP,Brunello A375,4,0.26470744663187207,0.4175695991453718,0.4839307289023878
MTA3,Brunello A375,4,0.44898630206962037,0.3481262231226688,0.4656895921282278
MTA2,Brunello A375,4,-0.3641207475855689,0.34888387586509306,0.4657150436829039
MTA1,Brunello A375,4,1.1582468280642304,0.13351169401504237,0.34711365523181414
MT4,Brunello A375,4,0.7747682192760162,0.23669424480512857,0.4204441671065616
MT3,Brunello A375,4,-0.5464639505587006,0.2890337221483625,0.4445324972663239
MT2A,Brunello A375,5,-2.630778771008364,0.005780995060829411,0.036940842517081296
MT1XP1,Brunello A375,4,-1.2596549881950294,0.1159130456893834,0.32717705701499594
MTCH2,Brunello A375,4,-4.3785039183704955,1.2011851055709414e-09,1.4167719561513041e-08
MT1X,Brunello A375,5,-0.7440910642487744,0.23058343137500853,0.4174659652965913
MT1P1,Brunello A375,1,-1.7220838902667106,0.050977660077724,0.2063504271550828
MT1M,Brunello A375,4,-0.8477042388122237,0.20316636933432808,0.40331485355405533
MT1L,Brunello A375,1,-2.5265957110225985,0.0077977315361039854,0.04727261140448121
MT1JP,Brunello A375,2,0.06709048047218662,0.49369165259625325,0.49871071523696986
MT1IP,Brunello A375,1,-2.0249547058766657,0.02696096746735469,0.13186410181612168
MT1HL1,Brunello A375,6,-0.3115371313622379,0.36699003815554926,0.4699655679517563
MT1H,Brunello A375,5,-0.258744875101445,0.38550870467867343,0.475396758507852
MT1G,Brunello A375,6,-1.369435467758878,0.09755859852939923,0.3002212194608524
MT1F,Brunello A375,4,-0.9597152082368224,0.17614881798197232,0.3846198240818823
MT1E,Brunello A375,5,-2.155378016716214,0.020098623606164923,0.10486628498184696
MT1CP,Brunello A375,1,-1.7220838902667106,0.050977660077724,0.2063504271550828
MT1B,Brunello A375,4,-1.2234148109138019,0.12236741446363457,0.3343809331928527
MT1P3,Brunello A375,2,0.5940314398173906,0.2962789907646426,0.44695335570251987
MTCL1,Brunello A375,4,1.5285684498888445,0.06803502268507398,0.24796533119656708
MTCL2,Brunello A375,4,0.8578071801126541,0.21149795031074237,0.40824385197589275
MTCL3,Brunello A375,4,1.9262225601006104,0.02967125315731796,0.14155929676476897
MTMR10,Brunello A375,4,-0.33056916902458844,0.36039679030235633,0.46900272823560335
MTMR1,Brunello A375,4,0.39597907164882923,0.36777915186035837,0.4699655679517563
MTM1,Brunello A375,5,-0.7297321144975495,0.23456597595779005,0.4193486592007028
MTIF3,Brunello A375,4,-2.182482704075853,0.018866923175143886,0.09970668112320134
MTIF2,Brunello A375,4,-3.7623881983136647,1.2675340900253906e-05,0.00012014721766318121
MTHFSD,Brunello A375,4,-0.7209607436759987,0.23702027887987362,0.4205563638388752
MTHFS,Brunello A375,7,0.9609703055639953,0.18230117959154976,0.3895007540133276
MTHFR,Brunello A375,4,-0.5956167825291712,0.27379988165250735,0.4385987050841535
MTHFD2L,Brunello A375,4,0.22427881327461757,0.43311288891342625,0.48768139392842896
MTHFD2,Brunello A375,4,0.6316494979355296,0.2833785812164244,0.4419439892653419
MTHFD1L,Brunello A375,4,-0.21495695960855732,0.4011177567270291,0.47953684434412414
MTHFD1,Brunello A375,4,-6.18191127667675,9.421822672082442e-36,2.6490600339911795e-34
MTG2,Brunello A375,4,-5.152061393347854,3.531464065171374e-18,5.799182426200127e-17
MTG1,Brunello A375,4,-6.533856725334981,2.122744740621217e-43,7.654389440791168e-42
MTFR2,Brunello A375,4,0.22133547769768272,0.4342466374025118,0.4877677952155105
MTFR1L,Brunello A375,4,-0.427322092737391,0.3275958169071757,0.4578628404963162
MTFR1,Brunello A375,4,-0.4604935444841738,0.3166433008456931,0.45419376197142297
MTFP1,Brunello A375,4,1.224811963412612,0.11924025031396232,0.3305679744213591
MTFMT,Brunello A375,4,-3.2458066891122814,0.0006328146492215022,0.004865864866073534
MTF2,Brunello A375,4,1.1687120568406326,0.13119373714222918,0.34425739626449997
MTF1,Brunello A375,4,-1.1522246488170635,0.13565691999319257,0.34914372555397877
MTERF4,Brunello A375,4,-4.51087865629097,7.938194581266772e-11,9.749827417817974e-10
MTERF3,Brunello A375,4,-2.7657232682722155,0.0038359586011607817,0.025469581039711288
MTERF2,Brunello A375,4,0.13912591948792613,0.465961549963256,0.4940843505017289
MTERF1,Brunello A375,4,-0.05321114748525657,0.4605834419985648,0.4936169480511509
MTDH,Brunello A375,4,-0.24396895321825074,0.39075105086032574,0.47710423678422836
MTCP1,Brunello A375,4,1.7116359476402043,0.04710301268745973,0.19667599479675027
MT1A,Brunello A375,4,-0.8870548458278413,0.19336714844109518,0.39681336371473924
MPZL1,Brunello A375,4,1.2266727666375534,0.11885739914474998,0.330262158522059
MT-RNR2,Brunello A375,4,-2.6060241182561485,0.006215614503194655,0.039307621687984184
MSX1,Brunello A375,4,1.6647553957644086,0.05185500744857594,0.20860311001064794
MSANTD7,Brunello A375,1,-3.204607921052675,0.0007698808538521681,0.005825759957988095
MSANTD4,Brunello A375,4,-0.6683780663310686,0.25206891857286684,0.4297047046150813
MSANTD3P1,Brunello A375,1,-1.2550743634530863,0.11671769714888622,0.3280877835433207
MSANTD3-TMEFF1,Brunello A375,7,-0.6090442953944281,0.2697137931227676,0.43727840860604433
MSANTD3,Brunello A375,4,-0.20462170278220282,0.40483402217132036,0.48037308943190493
MSANTD2,Brunello A375,4,2.1244266202812616,0.018516805678453038,0.09823066265831053
MSANTD1,Brunello A375,4,0.7343105739402838,0.24948772759000423,0.4288002409211497
MS4A8,Brunello A375,4,-1.281301902564997,0.1121533607999468,0.32283658339840804
MS4A7,Brunello A375,4,1.451415534117423,0.0789536138991305,0.2695616821111436
MS4A6E,Brunello A375,4,-0.2213435946670959,0.39882736587995415,0.4789467868354704
MS4A6A,Brunello A375,3,0.5879458619715706,0.2983887720025743,0.4479644765672802
MS4A5,Brunello A375,4,-1.0583140358354626,0.15452692365313125,0.3656832544957972
MSC,Brunello A375,4,1.1820059383437989,0.1282891715223463,0.3409168819331391
MS4A4A,Brunello A375,4,0.23715709066335788,0.42815527024894035,0.48625180305029214
MS4A2,Brunello A375,4,-1.738655562411278,0.04929679865491602,0.20241898688286156
MS4A15,Brunello A375,4,-0.10658894796642959,0.44066461440224414,0.4889928169344062
MS4A14,Brunello A375,4,1.0652414691888155,0.15532056573660583,0.3664210905100272
MS4A13,Brunello A375,4,-1.6693627010100813,0.056639722296235206,0.22119654573756378
MS4A12,Brunello A375,4,0.5128176785751821,0.3249269985964931,0.4568728864470732
MS4A10,Brunello A375,4,0.7709572179126514,0.2378852196887154,0.42133650130615585
MS4A1,Brunello A375,4,0.9662212515462834,0.18088032514769792,0.38845954221955026
MRTO4,Brunello A375,4,-5.771031723910518,6.959115725407599e-28,1.5738191498133748e-26
MRTFB,Brunello A375,5,-1.72105629339225,0.051083439127395255,0.2065579923129792
MRTFA,Brunello A375,4,1.5818674369263768,0.06125552165712983,0.23235777276175812
MRS2,Brunello A375,4,1.667955409296197,0.05151823645024765,0.20773031542322723
MRRF,Brunello A375,4,-1.9029444941361904,0.0350583052666004,0.16028205713480462
MS4A3,Brunello A375,4,0.3379260346419868,0.38963442887942157,0.4767643320204136
MSC-AS1,Brunello A375,2,-0.13909168923813287,0.42867192827725564,0.486406996068998
MSGN1,Brunello A375,4,2.5966605706000694,0.004620272585038203,0.03017243923550058
MSH2,Brunello A375,4,0.2238242058389328,0.43328798453139794,0.48768139392842896
MSTO2P,Brunello A375,2,-2.563153287449908,0.00703264829389391,0.0434058974793108
MSTO1,Brunello A375,4,-1.9500480880474624,0.031712555866046606,0.14870665705408287
MSTN,Brunello A375,4,-0.9013319016980421,0.18989487017479034,0.39440303590362713
MST1R,Brunello A375,4,-0.8161541257564704,0.21126714704582786,0.4081588883180784
MST1L,Brunello A375,4,-2.3190765548679075,0.013534218680204758,0.07563603380616174
MST1,Brunello A375,4,-2.773411899068749,0.0037445050062506887,0.024906704335054933
MSS51,Brunello A375,4,1.7720684047006143,0.04152064516800493,0.1798248424990655
MSRB3,Brunello A375,4,-0.2973219409532144,0.37194354521319595,0.4714668820339804
MSRB2,Brunello A375,4,-0.3249825354714101,0.3623275227274023,0.4693488094605116
MSRB1,Brunello A375,4,-0.34539320209229957,0.35529250843382965,0.4669946171551787
MSRA,Brunello A375,4,1.9069632502199623,0.030983582704000215,0.14629256028274107
MSR1,Brunello A375,5,-2.582248641839412,0.006658369852852716,0.04179005826801014
MSN,Brunello A375,4,-0.33286226257489615,0.3596054236493011,0.468705784905554
MSMP,Brunello A375,4,0.14098501600220995,0.4652442932093389,0.4939039628995533
MSMO1,Brunello A375,4,1.2062839958463758,0.12310004842005631,0.33541377781923676
MSMB,Brunello A375,4,-0.5208464729743683,0.2971376132433841,0.4477238518990628
MSLN,Brunello A375,4,0.06084471081226378,0.4960873642541824,0.4993319105330151
MSL3,Brunello A375,4,-0.26171141960174804,0.3844592872725987,0.47489075819245363
MSL2,Brunello A375,4,-2.640554839416912,0.0056165180128354515,0.03596715105418726
MSL1,Brunello A375,4,-2.1230807227054362,0.02164876363697122,0.11127079452342471
MSI2,Brunello A375,4,-0.7839246109158267,0.21976689217298553,0.41229018254866534
MSI1,Brunello A375,4,0.023721055496574384,0.4897144839955982,0.49795515339063195
MSH6,Brunello A375,5,-2.1659754665481565,0.019609698952290262,0.10282242852856632
MSH5-SAPCD1,Brunello A375,5,1.6715146929428206,0.05114583729845675,0.2065890683035704
MSH5,Brunello A375,4,0.8999444294992314,0.19928209235227454,0.40081458063016134
MSH4,Brunello A375,4,-1.1461482061062978,0.13683038692174124,0.35008926278489166
MSH3,Brunello A375,4,-0.6305839809420243,0.26322958996620777,0.4349677455152152
MSX2,Brunello A375,4,1.512359666353849,0.07021796411314997,0.25262925148507664
MTMR11,Brunello A375,4,0.5542744085562945,0.31017277910781493,0.4520381396507332
MPZ,Brunello A375,4,-0.8553635126667957,0.20123259665435517,0.40207775442620775
MPV17L,Brunello A375,4,0.23503304913932932,0.428972581342392,0.4865070365005669
MKKS,Brunello A375,4,0.007082464888662321,0.4833775364795973,0.49649562314634477
MKI67,Brunello A375,4,-0.21089832724123136,0.4025756840021583,0.47972449492261776
MIXL1,Brunello A375,4,1.114267021613699,0.14355463678203814,0.35736302009217374
MIX23P3,Brunello A375,2,-1.7366696516460816,0.04949575197782874,0.20286263973246166
MIX23P1,Brunello A375,1,-0.4320121950480402,0.3260377263745774,0.457204349595569
MIX23,Brunello A375,4,-2.727473076037385,0.004319928633108537,0.028389271996353826
MITF,Brunello A375,4,0.07755175297971384,0.4896751270798807,0.49795515339063195
MITD1,Brunello A375,4,-0.5037823183045622,0.3025951550592502,0.4492040021515149
MISP3,Brunello A375,4,-0.46479267989730677,0.3152354889037705,0.4536665949333744
MISP,Brunello A375,4,-0.08115871015325016,0.4501210720227147,0.4911999907953741
MIS18BP1,Brunello A375,4,-6.303055042458002,2.731783623575706e-38,8.432862028503879e-37
MIS18A,Brunello A375,4,-5.475271356425822,6.331220122067654e-23,1.2310968771938282e-21
MKLN1,Brunello A375,4,-0.41853329015502405,0.33052379482744043,0.4593110824086034
MIS12,Brunello A375,4,-5.195767431260256,8.853054602007612e-19,1.4747530348228213e-17
MIR9-1HG,Brunello A375,5,-1.6988342419376523,0.053415420641875044,0.21278242165238753
MIR646HG,Brunello A375,4,1.377362710887741,0.09073495018795472,0.29015873820188176
MIR497HG,Brunello A375,2,-0.7073417497421923,0.2408630421790473,0.42361556188186855
MIR4500HG,Brunello A375,1,-3.590273495235616,6.58594226800188e-05,0.0005645946222828476
MIR4435-2HG,Brunello A375,1,-5.450578480015037,1.5447865978903115e-22,2.9352356123932256e-21
MIR3936HG,Brunello A375,1,-0.4842531142053188,0.3088974187029966,0.4516757982917155
MIR3667HG,Brunello A375,4,2.04631407415992,0.022431808713540693,0.11441240080727232
MIR31HG,Brunello A375,7,-1.3179850424960993,0.10594121906487428,0.3138799222361988
MIR3185,Brunello A375,1,0.0544241279201718,0.49854820257767907,0.49989983464246407
MIR302CHG,Brunello A375,4,-2.7326637594406638,0.004251337093988597,0.027982701543032822
MIR29B2CHG,Brunello A375,1,0.2214640688433379,0.43419710029818404,0.4877655023381036
MIR205HG,Brunello A375,3,-0.022152888005650715,0.4722896534067635,0.4951108810880576
MIRLET7BHG,Brunello A375,2,1.8790547637340007,0.032965586310568555,0.15309865820930565
MIR1915HG,Brunello A375,4,1.3153235563522845,0.10162816419148199,0.3077839278264882
MKNK1,Brunello A375,5,-1.0747651137709497,0.15110470618696295,0.3626582670349465
MKRN1,Brunello A375,5,-1.660651433053624,0.05762150706604247,0.22383862883866915
MLXIPL,Brunello A375,4,0.9759175049355023,0.17827365147927765,0.3860492914943642
MLXIP,Brunello A375,4,-0.39187150347215566,0.33947084782080483,0.4622097993000907
MLX,Brunello A375,4,-0.18140299118950698,0.4132265361392855,0.4825020157891686
MLST8,Brunello A375,4,-1.7660130917256756,0.04662417052335525,0.1953720767295668
MLPH,Brunello A375,4,-0.47483423280878256,0.31195793882951983,0.4526161529930045
MLNR,Brunello A375,3,1.8495216221120594,0.03517068373273793,0.1605892839325406
MLN,Brunello A375,4,0.580578334499793,0.30095129059278874,0.44874875468481645
MLLT6,Brunello A375,4,1.3956042273381004,0.08771103863603394,0.2853168296992191
MLLT3,Brunello A375,4,0.767530515876523,0.23895863051198687,0.421914041465056
MLLT11,Brunello A375,4,-0.42708756782323465,0.3276738089293419,0.4578628404963162
MLLT10,Brunello A375,4,-0.4021008254129744,0.3360267577015091,0.4607583879266922
MLLT1,Brunello A375,4,0.7969106627489773,0.22983367240949182,0.416982854065029
MKNK2,Brunello A375,4,-1.3400799078330554,0.10229449745504184,0.30899235105249717
MLKL,Brunello A375,4,-0.2712845205527471,0.38107987204702853,0.4743776365807392
MLH3,Brunello A375,4,0.342800711165788,0.38778780150077946,0.47598336276392944
MLH1,Brunello A375,4,-1.1617272105678897,0.1338344544067104,0.3473394605572821
MLF2,Brunello A375,4,-0.8211617425408468,0.20996686548021648,0.4071740705733418
MLF1,Brunello A375,4,-1.5276765097635123,0.0742020772944946,0.26026965434118227
MLEC,Brunello A375,4,-0.5517178768237887,0.28738527050416335,0.4436332458908611
MLC1,Brunello A375,4,0.8156644171848169,0.2241029196253802,0.4145946966362655
MLANA,Brunello A375,4,-0.5187270108556485,0.2978129250351877,0.4479138932733063
MKX,Brunello A375,4,0.2712429959237563,0.41506328007102383,0.48275004969869273
MKS1,Brunello A375,3,-1.384551624672989,0.0951683683623128,0.29686235393365934
MKRN3,Brunello A375,4,1.1096230560438276,0.1446434699532845,0.35764066142088563
MKRN2OS,Brunello A375,4,-0.018978185782722964,0.4734906215840123,0.495413897753032
MKRN2,Brunello A375,4,-1.0638091510253869,0.15337811470986626,0.3649511290439434
MLIP,Brunello A375,4,1.0445559929153425,0.16046353874921943,0.37053068467990063
MIR130AHG,Brunello A375,1,1.3405253997250657,0.09708873633982887,0.29987467262618606
MIR1-1HG,Brunello A375,4,1.3499237896597922,0.09543605437373964,0.29720738621464254
MIPOL1,Brunello A375,4,0.0380980314353343,0.4952039753065825,0.499075832457918
MICU3,Brunello A375,4,0.939141082890119,0.18827691882152575,0.3931590124487645
MICU2,Brunello A375,4,1.189440393244548,0.12668431193475893,0.3390524561505781
MICU1,Brunello A375,4,0.13684354723768188,0.46684205100651466,0.4942055415305558
MICOS13,Brunello A375,5,-2.2384860927768946,0.016510783278297938,0.08945920752298617
MICOS10-NBL1,Brunello A375,3,-0.10949849507825293,0.43958670198985733,0.4888409247123452
MICOS10,Brunello A375,4,-0.07985660980044505,0.4506069340788005,0.49131788441691243
MICB,Brunello A375,4,1.0597423863444622,0.1566775149544381,0.367180938966213
MICALL2,Brunello A375,4,-2.0774529926683067,0.02400073903063936,0.12070567470908448
MICALL1,Brunello A375,4,0.6199178361271032,0.2873752578464184,0.4436332458908611
MICAL3,Brunello A375,4,-0.5185546315205737,0.29786788125529373,0.4479407237345082
MICAL2,Brunello A375,8,-1.0154033147284887,0.16369838935914516,0.37378277974170043
MICAL1,Brunello A375,4,0.917410662567958,0.19433489720084596,0.3971838773242437
MID1,Brunello A375,4,1.7524115208899127,0.0432725865833368,0.1851386873232378
MICA,Brunello A375,4,0.2592892080799045,0.41964895690664833,0.484464463056283
MIB1,Brunello A375,4,-2.1238567813172176,0.021610430749282164,0.1111012162514368
MIATNB,Brunello A375,1,-4.944133673103852,1.7041930645302645e-15,2.5417520358865005e-14
MIA3,Brunello A375,4,-0.6624321599475886,0.25380605664299766,0.43076016106649884
MIA2,Brunello A375,9,-0.8392142996593432,0.20532483739087412,0.4047363184824887
MIA-RAB4B,Brunello A375,4,1.9665285294417043,0.02706512232664199,0.13218502668551774
MIA,Brunello A375,4,1.9665285294417043,0.02706512232664199,0.13218502668551774
MGST3,Brunello A375,4,0.4727526969467671,0.3394244310681652,0.4622097993000907
MGST2,Brunello A375,4,-1.4439707438701028,0.08609358557105783,0.2829679102291563
MGST1,Brunello A375,4,-0.23105365098541128,0.39535405616824454,0.47838955106664655
MGRN1,Brunello A375,4,-0.5732801814519831,0.28066979465145325,0.44041161283801233
MGP,Brunello A375,4,1.1999919135973933,0.12443058423021226,0.337036372104809
MGMT,Brunello A375,4,0.10861259898285774,0.4777255074376473,0.495413897753032
MIB2,Brunello A375,4,0.18504371487857685,0.4482409511823269,0.49078452804740524
MID1IP1,Brunello A375,4,1.0173431148813539,0.16738877479535483,0.3772688922437179
MID2,Brunello A375,4,0.12874870397573357,0.46996429820678975,0.4948230444149317
MIDEAS,Brunello A375,4,-1.8342715960810956,0.04049533214527875,0.17666508402795386
MIPEP,Brunello A375,4,-5.419354163286956,4.708082559477034e-22,8.824897813736863e-21
MIP,Brunello A375,6,-0.3300619988648199,0.3605719075810137,0.46903986537153136
MIOX,Brunello A375,4,1.2038551666734416,0.12361246633168811,0.3359740005874726
MIOS,Brunello A375,4,-3.412931218710645,0.0002463688012511907,0.0020086008145894486
MINPP1,Brunello A375,4,0.6283322661758652,0.2845062062463468,0.44254157649233644
MINK1,Brunello A375,4,2.3492832906212047,0.010141220024180473,0.059036996033323706
MINDY4,Brunello A375,4,0.40120747527752015,0.3658267688823708,0.4698559628157
MINDY3,Brunello A375,4,0.6484539715633373,0.2776965361073753,0.44017329319381965
MINDY2-DT,Brunello A375,2,0.9130222128601864,0.195571398061019,0.39818558646223323
MINDY2,Brunello A375,4,0.6034646180876831,0.29302105212561835,0.44565987813127916
MINDY1,Brunello A375,4,-1.3043248604574815,0.10823137579247995,0.3173871747340857
MINAR2,Brunello A375,4,0.5109903248607299,0.32558328080060317,0.4569439922248857
MINAR1,Brunello A375,4,1.1023257636173038,0.1463653105025515,0.3590990815192945
MILR1,Brunello A375,4,-2.043623517608534,0.025875530287274486,0.12781725621012177
MIIP,Brunello A375,4,0.6562798806145683,0.27506784861367517,0.4393567985763953
MIGA2,Brunello A375,4,0.8375512976176148,0.21750888181382946,0.41101175118047756
MIGA1,Brunello A375,4,0.4204830266599167,0.3586543358341236,0.46833482572988483
MIF4GD,Brunello A375,4,-0.47399340086791436,0.3122318064730459,0.4526161529930045
MIF-AS1,Brunello A375,4,0.8483604410784369,0.2142902089156572,0.40949729421189945
MIF,Brunello A375,4,0.8483604410784369,0.2142902089156572,0.40949729421189945
MIER3,Brunello A375,4,-0.025522763454457295,0.47101571196433334,0.4950471258400646
MIER2,Brunello A375,4,-0.1596278015860446,0.42115131429978053,0.4845005411704197
MIER1,Brunello A375,4,-0.7562791492023531,0.227237536251305,0.41633534512545367
MIEN1,Brunello A375,4,0.400623947924439,0.36604452653716635,0.4698559628157
MIEF2,Brunello A375,4,1.7927878057180877,0.039737551124815786,0.17447294717257686
MIEF1,Brunello A375,4,0.6115140516195057,0.29025308165292013,0.4447842506186547
MIDN,Brunello A375,4,-0.3590959911769768,0.35059896904815196,0.4659462023348448
MLYCD,Brunello A375,4,0.16714830007827494,0.455147380379391,0.49278224468822446
MMAA,Brunello A375,4,0.8475433594552882,0.21453263178300871,0.4095171294106133
MMAB,Brunello A375,4,0.2554050437709599,0.4211403847351174,0.4845005411704197
MMACHC,Brunello A375,4,-0.6432106753717108,0.25946975557954033,0.4330254058384468
MPC1,Brunello A375,4,1.099221277179153,0.14710186829707522,0.3590990815192945
MOXD1,Brunello A375,4,0.8459525720918695,0.2150050228838055,0.4098324338343253
MOV10L1,Brunello A375,4,-0.5359532623926616,0.29234551017827465,0.44565987813127916
MOV10,Brunello A375,4,1.4221495784438023,0.08345360594958207,0.2783511250118275
MOSPD3,Brunello A375,4,0.7969956747490798,0.22980752829744897,0.416982854065029
MOSPD2,Brunello A375,4,1.2061630289231835,0.12312553388683391,0.3354369350298229
MOSPD1,Brunello A375,4,0.21372041515523077,0.4371809269706933,0.4885152573841583
MOSMO,Brunello A375,4,0.24785717251577694,0.4240403923353556,0.4853974693513099
MOS,Brunello A375,4,0.8071772896588956,0.22668725681026813,0.4159529534918753
MORN5,Brunello A375,4,-0.1198221093076505,0.43576891419476754,0.48835832772968274
MORN4,Brunello A375,4,0.4165261677121595,0.36012333979138456,0.468906738308742
MORN3,Brunello A375,4,-0.6529711315010678,0.25658468177727267,0.4321106379269824
MPC1-DT,Brunello A375,1,-3.590273495235616,6.58594226800188e-05,0.0005645946222828476
MORN2,Brunello A375,4,0.949864374258837,0.18532757661685936,0.391374824477518
MORF4L2,Brunello A375,4,1.273767632741682,0.10945876135068039,0.3191504772904047
MORF4L1P1,Brunello A375,1,-3.0481905445395583,0.001472504728651787,0.010612030960973011
MORF4L1,Brunello A375,4,-1.1068874758765153,0.1445677334080788,0.35764066142088563
MORC4,Brunello A375,4,1.6008812498435734,0.05898004848077719,0.22691177675500188
MORC3,Brunello A375,4,0.8419841133190552,0.2161858585041732,0.40997126936756273
MORC2,Brunello A375,5,-0.7595844967981512,0.22633564348509702,0.41567123297298336
MORC1,Brunello A375,4,-0.029127034745436986,0.4696541527312018,0.4947407372652213
MON2,Brunello A375,4,-1.9567996016561104,0.031256676746741145,0.14716596886008063
MON1B,Brunello A375,4,0.9785871790225501,0.17755984932224578,0.38553278900162535
MON1A,Brunello A375,4,1.1699882673861755,0.1309129606189247,0.34405337883439513
MOK,Brunello A375,4,-0.5635691067404515,0.28368425344178483,0.442076410426543
MOGS,Brunello A375,4,-1.466894320800714,0.0827312234573656,0.2767372725488663
MORN1,Brunello A375,4,-0.10529167943878104,0.4411454900482943,0.4890618373331185
MPC1L,Brunello A375,4,1.290376369440402,0.10627727233342205,0.31444893745295494
MPC2,Brunello A375,4,1.4520350084980829,0.07886053297355289,0.26945687946445523
MPDU1,Brunello A375,4,-0.3212794962321983,0.3636094183504553,0.4696254255781017
MPV17,Brunello A375,4,1.1938981402414899,0.12572873333523868,0.3384861615145503
MPST,Brunello A375,4,0.7237046072142961,0.2528956415018891,0.43026794644601396
MPRIP,Brunello A375,4,-0.06310075846771357,0.4568731407844267,0.4932905534540787
MPPED2,Brunello A375,4,0.5480881812953656,0.3123576348835567,0.4526161529930045
MPPED1,Brunello A375,4,0.185319342718485,0.4481345932946362,0.49078452804740524
MPPE1,Brunello A375,4,1.0973077315459903,0.14755706692682544,0.35955691382811283
MPP7,Brunello A375,4,1.1923889020808354,0.12605169610487818,0.33866804188195776
MPP4,Brunello A375,4,0.6409563949847867,0.2802253852235757,0.44041161283801233
MPP3,Brunello A375,4,-0.06472692642701872,0.45626388052072075,0.49306149574691116
MPP2,Brunello A375,4,0.5518710342272128,0.3110208874151615,0.4523968966124863
MPP1,Brunello A375,3,2.3480945588384494,0.010175850508703559,0.05920546579532613
MPO,Brunello A375,4,1.5600237298946154,0.06396133984565935,0.2384707182794191
MPND,Brunello A375,4,0.6335301713013222,0.2827401551650359,0.44161682784656775
MPLKIP,Brunello A375,4,-0.7963259990265324,0.21646952221821103,0.4103375436654609
MPL,Brunello A375,4,1.3876822118336807,0.08901438622272431,0.28740430163718217
MPIG6B,Brunello A375,4,1.348969559829909,0.09560286136376049,0.29737077792411437
MPI,Brunello A375,4,-0.1757935902956758,0.415263047763761,0.48275004969869273
MPHOSPH9,Brunello A375,4,-0.2805882648823929,0.3778059515730631,0.47372407677302547
MPHOSPH8,Brunello A375,4,-1.867703647719009,0.03776150685100626,0.16834495640497885
MPHOSPH6,Brunello A375,4,-3.61509869781248,5.3151818357606574e-05,0.0004858860864447989
MPHOSPH10P3,Brunello A375,1,-1.235034138631025,0.1202758592294053,0.3317338376589745
MPHOSPH10P2,Brunello A375,1,-1.235034138631025,0.1202758592294053,0.3317338376589745
MPHOSPH10P1,Brunello A375,4,-0.22921907837022582,0.396009458093735,0.47838955106664655
MPHOSPH10,Brunello A375,5,-6.593907388055873,8.676981200478511e-45,3.2946217041873304e-43
MPG,Brunello A375,4,1.2340365401872029,0.11735092148263515,0.3288797511271157
MPEG1,Brunello A375,4,0.15469040654458394,0.4599555814716234,0.49346557602549346
MPDZ,Brunello A375,4,1.2846329263063025,0.1073696355861484,0.3160259943625214
MOGAT3,Brunello A375,4,0.2541894458998225,0.42160727828827915,0.4846966763184934
MPV17L2,Brunello A375,4,-0.5963228942090402,0.2735841797462357,0.4385018445266297
MOGAT2,Brunello A375,4,-0.8912422124242793,0.19234419071638348,0.39608662445603904
MOG,Brunello A375,4,-0.5582102845910563,0.28535475688599043,0.4428109084780803
MMP27,Brunello A375,4,-0.3866156462634636,0.34124586306590027,0.462917269502281
MMP26,Brunello A375,4,0.5069620837821159,0.3270317099012963,0.45764137664277776
MMP25,Brunello A375,4,0.007868252489297012,0.4836763988489542,0.496501243679591
MMP24OS,Brunello A375,1,-0.0211145015023337,0.472682381998418,0.4952029598609783
MMP24,Brunello A375,4,-0.7889462768598561,0.21842766308433068,0.41174502723093226
MMP23B,Brunello A375,4,-0.7200376710837075,0.2372795059138294,0.4208339153298392
MMP23A,Brunello A375,3,-0.5778707490782288,0.2792506040702535,0.44041161283801233
MMP21,Brunello A375,4,-0.7629362509474049,0.22542349071243667,0.4152376965053811
MMP20,Brunello A375,4,1.7345551413547766,0.04491669435031853,0.19006238410671697
MMP2,Brunello A375,4,0.2739467315669355,0.4140270369546855,0.4826839767209171
MMP19,Brunello A375,4,0.5625873965538266,0.3072463596175037,0.45080628746484497
MMP17,Brunello A375,4,0.22194068850905535,0.4340134961568344,0.4877418957974534
MMP28,Brunello A375,4,0.39735543798104433,0.36726491393879107,0.4699655679517563
MMP16,Brunello A375,4,-0.48502864165557436,0.30864602442272343,0.45150032933552586
MMP14,Brunello A375,4,-0.4778499163993508,0.3109765758643727,0.4523968966124863
MMP13,Brunello A375,4,-0.19865826552314353,0.40698378776477434,0.48081495959998405
MMP12,Brunello A375,4,-1.3522381434635036,0.10031794577832215,0.3053620891959993
MMP11,Brunello A375,4,0.2827713235278956,0.4106475301745608,0.4819351948262627
MMP10,Brunello A375,4,-0.2323961720882296,0.3948746852874637,0.4782814122011558
MMP1,Brunello A375,4,-0.0857915241782268,0.448393691027825,0.49078452804740524
